Game Date,Away Team,Home Team,Away_YRFI_Rate,Away_Avg_1st,Home_YRFI_Rate,Home_Avg_1st
2025-05-07,Seattle Mariners,Athletics,0.8235294117647058,0.7647058823529411,0.47368421052631576,0.8421052631578947
2025-05-07,New York Mets,Arizona Diamondbacks,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.23809523809523808
2025-05-07,Chicago White Sox,Kansas City Royals,0.45,0.6,0.2727272727272727,0.4090909090909091
2025-05-08,Baltimore Orioles,Minnesota Twins,0.47619047619047616,0.3333333333333333,0.3684210526315789,0.47368421052631576
2025-05-08,Toronto Blue Jays,Los Angeles Angels,0.2857142857142857,0.19047619047619047,0.4,0.4
2025-05-08,Chicago White Sox,Kansas City Royals,0.45,0.6,0.2727272727272727,0.4090909090909091
2025-05-08,Philadelphia Phillies,Tampa Bay Rays,0.2631578947368421,0.15789473684210525,0.5217391304347826,0.5652173913043478
2025-05-08,Texas Rangers,Boston Red Sox,0.5263157894736842,0.3684210526315789,0.5,0.75
2025-05-08,Cincinnati Reds,Atlanta Braves,0.23809523809523808,0.23809523809523808,0.3888888888888889,0.2222222222222222
2025-05-08,Los Angeles Dodgers,Arizona Diamondbacks,0.4444444444444444,0.6111111111111112,0.38095238095238093,0.23809523809523808
2025-05-08,Detroit Tigers,Colorado Rockies,0.3684210526315789,0.6842105263157895,0.2631578947368421,0.3157894736842105
2025-05-09,Toronto Blue Jays,Seattle Mariners,0.2857142857142857,0.19047619047619047,0.35294117647058826,0.5294117647058824
2025-05-09,Atlanta Braves,Pittsburgh Pirates,0.6111111111111112,0.4444444444444444,0.375,0.25
2025-05-09,Chicago Cubs,New York Mets,0.25,0.5,0.35714285714285715,0.42857142857142855
2025-05-09,San Francisco Giants,Minnesota Twins,0.5,0.75,0.3684210526315789,0.47368421052631576
2025-05-09,Baltimore Orioles,Los Angeles Angels,0.47619047619047616,0.3333333333333333,0.4,0.4
2025-05-09,Boston Red Sox,Kansas City Royals,0.3888888888888889,0.3888888888888889,0.2727272727272727,0.4090909090909091
2025-05-09,Texas Rangers,Detroit Tigers,0.5263157894736842,0.3684210526315789,0.3333333333333333,0.3333333333333333
2025-05-09,San Diego Padres,Colorado Rockies,0.3888888888888889,0.6111111111111112,0.2631578947368421,0.3157894736842105
2025-05-09,Philadelphia Phillies,Cleveland Guardians,0.2631578947368421,0.15789473684210525,0.4,0.6
2025-05-09,Miami Marlins,Chicago White Sox,0.35714285714285715,0.2857142857142857,0.4,0.7333333333333333
2025-05-09,New York Yankees,Athletics,0.4,0.5333333333333333,0.47368421052631576,0.8421052631578947
2025-05-09,Los Angeles Dodgers,Arizona Diamondbacks,0.4444444444444444,0.6111111111111112,0.38095238095238093,0.23809523809523808
2025-05-09,Milwaukee Brewers,Tampa Bay Rays,0.35294117647058826,0.23529411764705882,0.5217391304347826,0.5652173913043478
2025-05-09,Cincinnati Reds,Houston Astros,0.23809523809523808,0.23809523809523808,0.29411764705882354,0.17647058823529413
2025-05-09,St. Louis Cardinals,Washington Nationals,0.3125,0.125,0.38095238095238093,0.9047619047619048
